id,title/_type,updated,author/name,author/email,link/_rel,link/_title,link/_href,category/_term,category/_scheme,content/properties/Country/__text,content/properties/City/__text,content/properties/Village/__text,content/properties/Number/__text,content/properties/Name/__text,content/properties/Address/__text,content/properties/Administration/__text,content/properties/Latitude/__text,content/properties/Longitude/__text,content/properties/Grade/__text,content/properties/Type/__text,content/properties/Type2/__text,content/_type,_m:etag,address,lon,lat
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,高雄市,永安區,永安里,1001216001-Y-00002,永安區公所1樓無障礙廁所,高雄市永安區永安里永安路三二號,永安區公所,22.81850949,120.22433740000001,特優級,無障礙廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0751168Z'""",高雄市永安區永安里永安路三二號,120.22428,22.818281
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,高雄市,永安區,永安里,1001216001-Y-00001,永安區公所1樓女廁,高雄市永安區永安里永安路三二號,永安區公所,22.81846705,120.22432450000001,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0751168Z'""",高雄市永安區永安里永安路三二號,120.22428,22.818281
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,臺南市,西港區,西港里,1001114001-U-00006,西港區圖書館3樓男廁,臺南市西港區西港里中山路370號,西港區公所,23.12345315,120.20336809999999,特優級,男廁所,各級社教機關,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0761123Z'""",臺南市西港區西港里中山路370號,120.2033022,23.1225263
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,臺南市,西港區,西港里,1001114001-U-00005,西港區圖書館3樓女廁,臺南市西港區西港里中山路370號,西港區公所,23.12345488,120.2033778,特優級,女廁所,各級社教機關,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0761123Z'""",臺南市西港區西港里中山路370號,120.2033022,23.1225263
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,臺南市,西港區,西港里,1001114001-U-00004,西港區圖書館2樓男廁,臺南市西港區西港里中山路370號,西港區公所,23.12343736,120.2034051,特優級,男廁所,各級社教機關,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0761123Z'""",臺南市西港區西港里中山路370號,120.2033022,23.1225263
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,臺南市,西港區,西港里,1001114001-U-00003,西港區圖書館2樓女廁,臺南市西港區西港里中山路370號,西港區公所,23.12345734,120.2033738,特優級,女廁所,各級社教機關,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0761123Z'""",臺南市西港區西港里中山路370號,120.2033022,23.1225263
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,臺南市,西港區,西港里,1001114001-U-00002,西港區圖書館1樓親子廁所,臺南市西港區西港里中山路370號,西港區公所,23.1234423,120.20336759999999,特優級,親子廁所,各級社教機關,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0761123Z'""",臺南市西港區西港里中山路370號,120.2033022,23.1225263
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,臺南市,西港區,西港里,1001114001-U-00001,西港區圖書館1樓無障礙廁所,臺南市西港區西港里中山路370號,西港區公所,23.12345611,120.2033764,特優級,無障礙廁所,各級社教機關,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0761123Z'""",臺南市西港區西港里中山路370號,120.2033022,23.1225263
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00012,五股勞工中心6樓-女廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0771129Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00011,五股勞工中心6樓-男廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,男廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0781116Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00010,五股勞工中心5樓-女廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0781116Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00009,五股勞工中心5樓-男廁,新北市五股區五工六路9號,新北市政府勞工局,25.06146,121.450801,特優級,男廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0781116Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00008,五股勞工中心4樓-女廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0781116Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00007,五股勞工中心4樓-男廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,男廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0781116Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00006,五股勞工中心3樓-女廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0781116Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00005,五股勞工中心3樓-男廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,男廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0791137Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00004,五股勞工中心2樓-女廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0791137Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00003,五股勞工中心2樓-男廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,男廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0801137Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00002,五股勞工中心1樓-女廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,女廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0801137Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,新北市,五股區,興珍里,1000115001-Y-00001,五股勞工中心1樓-男廁,新北市五股區五工六路9號,新北市政府勞工局勞工育樂科,25.06146,121.450801,特優級,男廁所,公家機關設置供民眾使用者,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0801137Z'""",新北市五股區五工六路9號,121.4507181,25.0613749
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00196,苗栗縣政府A棟1F右-無障礙廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56429813,120.8206844,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0801137Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00194,苗栗縣政府B棟5F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56359556,120.82180020000001,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.0981162Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00175,苗栗縣政府B棟B1-男廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56375169,120.82180020000001,特優級,男廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1101162Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00174,苗栗縣政府A棟7F右-殘障廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56390782,120.8221436,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1101162Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00173,苗栗縣政府A棟7F右-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56382975,120.82197190000001,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1101162Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00172,苗栗縣政府A棟6F右-殘障廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56382975,120.82154270000001,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1101162Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00171,苗栗縣政府A棟6F右-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56359556,120.8217144,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1101162Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00170,苗栗縣政府A棟5F右-殘障廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56359556,120.8218861,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1111179Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00169,苗栗縣政府A棟5F右-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56375169,120.82197190000001,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1111179Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00168,苗栗縣政府A棟4F右-殘障廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56398588,120.82162859999998,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1111179Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00167,苗栗縣政府A棟4F右-男廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56367363,120.8217144,特優級,男廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1111179Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00166,苗栗縣政府A棟3F右-殘障廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56390782,120.82162859999998,特優級,男廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1111179Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00165,苗栗縣政府A棟3F右-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56359556,120.8222294,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1111179Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00164,苗栗縣政府A棟2F右-無障礙廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56367363,120.82162859999998,特優級,無障礙廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00163,苗栗縣政府A棟2F右-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.5635175,120.82145690000002,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00162,苗栗縣政府A棟1F右-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56382975,120.8213711,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00161,苗栗縣政府A棟7F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56367363,120.8217144,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00160,苗栗縣政府A棟7F左-男廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56390782,120.82162859999998,特優級,男廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00159,苗栗縣政府A棟6F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56375169,120.82154270000001,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00158,苗栗縣政府A棟6F左-男廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56359556,120.82145690000002,特優級,男廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00157,苗栗縣政府A棟5F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.5635175,120.82162859999998,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00156,苗栗縣政府A棟5F左-男廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56367363,120.82180020000001,特優級,男廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00155,苗栗縣政府A棟4F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56390782,120.8208561,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1141165Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00154,苗栗縣政府A棟4F左-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56382975,120.82111359999999,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1151150Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00153,苗栗縣政府A棟3F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56382975,120.82162859999998,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1151150Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00152,苗栗縣政府A棟3F左-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56398588,120.82111359999999,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1151150Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00151,苗栗縣政府A棟2F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56390782,120.82145690000002,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1161178Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00150,苗栗縣政府A棟2F左-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56359556,120.8218861,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1161178Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00149,苗栗縣政府A棟1F左-親子廁所,苗栗市縣府路100號,苗栗縣政府行政處,24.56367363,120.82154270000001,特優級,親子廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1161178Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00148,苗栗縣政府1F左-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.56375169,120.82162859999998,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1161178Z'""",苗栗市縣府路100號,120.820739,24.564855
https://opendata.epa.gov.tw/ws/Data/OTH00307/,text,2019-08-07T06:17:19Z,,,edit,OTH00307,OTH00307,EPA.GOV.TW.OTH00307,http://schemas.microsoft.com/ado/2007/08/dataservices/scheme,苗栗縣,苗栗市,建功里,1000501002-T-00147,苗栗縣政府A棟B1-女廁,苗栗市縣府路100號,苗栗縣政府行政處,24.5635175,120.8213711,特優級,女廁所,各級機關學校,application/xml,"W/""datetime'2019-08-07T06%3A17%3A19.1171170Z'""",苗栗市縣府路100號,120.820739,24.564855
